UIAutomation 2.0.14 (Python 3.7.4, 64 bit)
2021-07-30 15:40:19.188 automation.py[79] main -> Starts, Current Cursor Position: (998, 428)
                        ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.mDataTabRoot.applyBtn    Rect: (381,738,456,761)[75x23]    Name: 保存与应用    Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.mDataTabRoot.wOpenEvaluationWindow    Rect: (219,767,456,790)[237x23]    Name: 开启模组精度测试工具    Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                ControlType: TabControl    ClassName: QTabBar    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_tabbar    Rect: (208,146,352,166)[144x20]    Name: 数据采集    Handle: 0x0(0)    Depth: 4    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                    ControlType: TabItemControl    ClassName:     AutomationId:     Rect: (208,146,280,166)[72x20]    Name: 设备控制    Handle: 0x0(0)    Depth: 5    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                    ControlType: TabItemControl    ClassName:     AutomationId:     Rect: (280,146,352,166)[72x20]    Name: 数据采集    Handle: 0x0(0)    Depth: 5    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wSwitchPolarViewBtn    Rect: (1134,146,1226,169)[92x23]    Name: 切换至转速视图    Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wSwitchSppedViewBtn    Rect: (1226,146,1348,169)[122x23]    Name: 切换至角度-距离视图    Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wSwitchRadIntensityViewBtn    Rect: (1348,146,1470,169)[122x23]    Name: 切换至角度-强度视图    Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: CustomControl    ClassName: QStackedWidget    AutomationId: MainWindow.centralwidget.wPrevStackView    Rect: (475,169,1470,803)[995x634]    Name:     Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                ControlType: GroupControl    ClassName: QWidget    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot    Rect: (475,169,1470,803)[995x634]    Name:     Handle: 0x0(0)    Depth: 4    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_9    Rect: (484,178,569,222)[85x44]    Name: 基础数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_13    Rect: (570,178,630,222)[60x44]    Name: 测量频率：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wSamplingFreqCounterLabel    Rect: (631,178,637,222)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_12    Rect: (638,178,710,222)[72x44]    Name: , 角分辨率：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wRadResolutionValLabel    Rect: (711,178,717,222)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_14    Rect: (718,178,814,222)[96x44]    Name: , 累计有效数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wValidDataCounterLabel    Rect: (815,178,821,222)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_16    Rect: (822,178,918,222)[96x44]    Name: , 累计无效数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wInvalidDataCounterLabel    Rect: (919,178,925,222)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_18    Rect: (926,178,986,222)[60x44]    Name: , 误码率：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wErrorRateLabel    Rect: (987,178,993,222)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_17    Rect: (994,178,1030,222)[36x44]    Name: , RPM:    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wPolarRPMPrevLabel    Rect: (1031,178,1037,222)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_11    Rect: (484,223,569,266)[85x43]    Name: 实时数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_19    Rect: (570,223,606,266)[36x43]    Name: 角度：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wAnglePrevLabel    Rect: (607,223,613,266)[6x43]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_21    Rect: (614,223,662,266)[48x43]    Name: , 距离：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wDistancePrevLabel    Rect: (663,223,669,266)[6x43]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_23    Rect: (670,223,718,266)[48x43]    Name: , 强度：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wIntensityPrevLabel    Rect: (719,223,725,266)[6x43]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: GroupControl    ClassName: SVQChartView    AutomationId:     Rect: (484,267,1461,794)[977x527]    Name:     Handle: 0x0(0)    Depth: 5    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: GroupControl    ClassName: QWidget    AutomationId:     Rect: (484,267,1461,794)[977x527]    Name:     Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
        ControlType: MenuBarControl    ClassName: QMenuBar    AutomationId: MainWindow.menubar    Rect: (199,114,1479,137)[1280x23]    Name:     Handle: 0x0(0)    Depth: 2    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: MenuItemControl    ClassName: QAction    AutomationId:     Rect: (199,114,239,136)[40x22]    Name: 文件    Handle: 0x0(0)    Depth: 3    ExpandCollapsePattern.ExpandCollapseState: ExpandCollapseState.Collapsed    ValuePattern.Value:     SupportedPattern: ExpandCollapsePattern InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: MenuItemControl    ClassName: QAction    AutomationId:     Rect: (239,114,279,136)[40x22]    Name: 帮助    Handle: 0x0(0)    Depth: 3    ExpandCollapsePattern.ExpandCollapseState: ExpandCollapseState.Collapsed    ValuePattern.Value:     SupportedPattern: ExpandCollapsePattern InvokePattern LegacyIAccessiblePattern ValuePattern
        ControlType: StatusBarControl    ClassName: QStatusBar    AutomationId: MainWindow.statusbar    Rect: (199,812,1479,834)[1280x22]    Name:     Handle: 0x0(0)    Depth: 2    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: ThumbControl    ClassName: QSizeGrip    AutomationId:     Rect: (1466,821,1479,834)[13x13]    Name:     Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
2021-09-06 17:52:10.450 automation.py[114] main -> Ends

UIAutomation 2.0.14 (Python 3.7.4, 64 bit)
2021-09-06 17:56:36.123 automation.py[79] main -> Starts, Current Cursor Position: (558, 592)
ControlType: PaneControl    ClassName: #32769    AutomationId:     Rect: (0,0,1920,1080)[1920x1080]    Name: 桌面 1    Handle: 0x10010(65552)    Depth: 0    SupportedPattern: LegacyIAccessiblePattern
    ControlType: WindowControl    ClassName: MainWindow    AutomationId: MainWindow    Rect: (320,160,1600,880)[1280x720]    Name: 激光雷达数据采集程序    Handle: 0xCD0910(13437200)    Depth: 1    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern TransformPattern ValuePattern WindowPattern
        ControlType: TitleBarControl    ClassName:     AutomationId:     Rect: (336,132,1600,160)[1264x28]    Name:     Handle: 0x0(0)    Depth: 2    ValuePattern.Value: 激光雷达数据采集程序    SupportedPattern: LegacyIAccessiblePattern ValuePattern
            ControlType: MenuBarControl    ClassName:     AutomationId: MenuBar    Rect: (320,137,342,159)[22x22]    Name: 系统    Handle: 0x0(0)    Depth: 3    SupportedPattern: LegacyIAccessiblePattern
                ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (320,137,342,159)[22x22]    Name: 系统    Handle: 0x0(0)    Depth: 4    ExpandCollapsePattern.ExpandCollapseState: ExpandCollapseState.Collapsed    SupportedPattern: ExpandCollapsePattern InvokePattern LegacyIAccessiblePattern
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1461,130,1508,160)[47x30]    Name: 最小化    Handle: 0x0(0)    Depth: 3    SupportedPattern: InvokePattern LegacyIAccessiblePattern
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1508,130,1554,160)[46x30]    Name: 最大化    Handle: 0x0(0)    Depth: 3    SupportedPattern: InvokePattern LegacyIAccessiblePattern
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1554,130,1601,160)[47x30]    Name: 关闭    Handle: 0x0(0)    Depth: 3    SupportedPattern: InvokePattern LegacyIAccessiblePattern
        ControlType: GroupControl    ClassName: QWidget    AutomationId: MainWindow.centralwidget    Rect: (320,183,1600,858)[1280x675]    Name:     Handle: 0x0(0)    Depth: 2    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: GroupControl    ClassName: QTabWidget    AutomationId: MainWindow.centralwidget.wRootCtrlTab    Rect: (329,192,590,849)[261x657]    Name:     Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                ControlType: CustomControl    ClassName: QStackedWidget    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget    Rect: (331,213,586,845)[255x632]    Name:     Handle: 0x0(0)    Depth: 4    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                    ControlType: GroupControl    ClassName: QWidget    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab    Rect: (331,213,586,845)[255x632]    Name:     Handle: 0x0(0)    Depth: 5    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wSerialListLabel    Rect: (340,222,577,250)[237x28]    Name: 选择串口设备：    Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: CustomControl    ClassName: QFrame    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.line    Rect: (340,256,577,259)[237x3]    Name:     Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: ListControl    ClassName: QListWidget    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wSerialList    Rect: (340,265,577,377)[237x112]    Name:     Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: LegacyIAccessiblePattern SelectionPattern ValuePattern
                            ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (342,267,575,286)[233x19]    Name: COM1    Handle: 0x0(0)    Depth: 7    SelectionItemPattern.IsSelected: False    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern SelectionItemPattern ValuePattern
                            ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (342,286,575,305)[233x19]    Name: COM4    Handle: 0x0(0)    Depth: 7    SelectionItemPattern.IsSelected: False    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern SelectionItemPattern ValuePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wSetBaudLabel    Rect: (340,383,577,395)[237x12]    Name: 设定波特率：    Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: ComboBoxControl    ClassName: QComboBox    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wSetBaudCombo    Rect: (340,401,577,421)[237x20]    Name:     Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                            ControlType: ListControl    ClassName: QComboBoxListView    AutomationId:     Rect: (0,0,0,0)[0x0]    Name:     Handle: 0x0(0)    Depth: 7    ValuePattern.Value:     SupportedPattern: LegacyIAccessiblePattern SelectionPattern ValuePattern
                        ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wRefreshBtn    Rect: (340,427,415,450)[75x23]    Name: 刷新设备    Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wOpenSerialBtn    Rect: (421,427,496,450)[75x23]    Name: 连接设备    Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wCloseSerialBtn    Rect: (502,427,577,450)[75x23]    Name: 关闭设备    Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.label    Rect: (340,456,577,468)[237x12]    Name: 设备信息：    Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: CustomControl    ClassName: QFrame    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.line_4    Rect: (340,474,577,477)[237x3]    Name:     Handle: 0x0(0)    Depth: 6    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wManiLabel    Rect: (340,483,456,497)[116x14]    Name: 制造商：    Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wManiValue    Rect: (462,483,577,497)[115x14]    Name:     Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wPortNameLabel    Rect: (340,503,456,517)[116x14]    Name: 串口名称：    Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wPortNameValue    Rect: (462,503,577,517)[115x14]    Name:     Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wPidLabel    Rect: (340,523,456,537)[116x14]    Name: PID:    Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wPidValue    Rect: (462,523,577,537)[115x14]    Name:     Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wVidLabel    Rect: (340,543,456,557)[116x14]    Name: VID:    Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                        ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_stackedwidget.wCtrlTab.wVidValue    Rect: (462,543,577,557)[115x14]    Name:     Handle: 0x0(0)    Depth: 6    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                ControlType: TabControl    ClassName: QTabBar    AutomationId: MainWindow.centralwidget.wRootCtrlTab.qt_tabwidget_tabbar    Rect: (329,192,473,212)[144x20]    Name: 设备控制    Handle: 0x0(0)    Depth: 4    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                    ControlType: TabItemControl    ClassName:     AutomationId:     Rect: (329,192,401,212)[72x20]    Name: 设备控制    Handle: 0x0(0)    Depth: 5    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                    ControlType: TabItemControl    ClassName:     AutomationId:     Rect: (401,192,473,212)[72x20]    Name: 数据采集    Handle: 0x0(0)    Depth: 5    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wSwitchPolarViewBtn    Rect: (1255,192,1347,215)[92x23]    Name: 切换至转速视图    Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wSwitchSppedViewBtn    Rect: (1347,192,1469,215)[122x23]    Name: 切换至角度-距离视图    Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: ButtonControl    ClassName: QPushButton    AutomationId: MainWindow.centralwidget.wSwitchRadIntensityViewBtn    Rect: (1469,192,1591,215)[122x23]    Name: 切换至角度-强度视图    Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
            ControlType: CustomControl    ClassName: QStackedWidget    AutomationId: MainWindow.centralwidget.wPrevStackView    Rect: (596,215,1591,849)[995x634]    Name:     Handle: 0x0(0)    Depth: 3    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                ControlType: GroupControl    ClassName: QWidget    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot    Rect: (596,215,1591,849)[995x634]    Name:     Handle: 0x0(0)    Depth: 4    ValuePattern.Value:     SupportedPattern: InvokePattern LegacyIAccessiblePattern ValuePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_9    Rect: (605,224,690,268)[85x44]    Name: 基础数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_13    Rect: (691,224,751,268)[60x44]    Name: 测量频率：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wSamplingFreqCounterLabel    Rect: (752,224,758,268)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_12    Rect: (759,224,831,268)[72x44]    Name: , 角分辨率：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wRadResolutionValLabel    Rect: (832,224,838,268)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_14    Rect: (839,224,935,268)[96x44]    Name: , 累计有效数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wValidDataCounterLabel    Rect: (936,224,942,268)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_16    Rect: (943,224,1039,268)[96x44]    Name: , 累计无效数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wInvalidDataCounterLabel    Rect: (1040,224,1046,268)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_18    Rect: (1047,224,1107,268)[60x44]    Name: , 误码率：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wErrorRateLabel    Rect: (1108,224,1114,268)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_17    Rect: (1115,224,1151,268)[36x44]    Name: , RPM:    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wPolarRPMPrevLabel    Rect: (1152,224,1158,268)[6x44]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_11    Rect: (605,269,690,312)[85x43]    Name: 实时数据：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_19    Rect: (691,269,727,312)[36x43]    Name: 角度：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.wAnglePrevLabel    Rect: (728,269,734,312)[6x43]    Name: 0    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
                    ControlType: TextControl    ClassName: QLabel    AutomationId: MainWindow.centralwidget.wPrevStackView.wPrevPolarRoot.label_21    Rect: (735,269,783,312)[48x43]    Name: , 距离：    Handle: 0x0(0)    Depth: 5    SupportedPattern: InvokePattern LegacyIAccessiblePattern
